event_type,severity,country,hour_of_day,is_attack_event,is_business_hours
vpn_login,high,US,17,False,False
failed_login,low,US,15,False,True
malware_alert,high,US,14,True,True
successful_login,high,CA,16,False,True
suspicious_ip_activity,high,JP,20,True,False
successful_login,high,SG,20,False,False
vpn_login,medium,DE,20,False,False
successful_login,low,DE,20,False,False
failed_login,critical,IQ,8,False,False
failed_login,medium,US,21,False,False
successful_login,low,JP,20,False,False
successful_login,medium,BR,21,False,False
failed_login,high,AU,16,False,True
account_lockout,low,US,14,False,True
failed_login,high,US,19,False,False
vpn_login,high,GB,20,False,False
vpn_login,low,BR,17,False,False
suspicious_ip_activity,high,DE,7,True,False
account_lockout,medium,JP,0,False,False
malware_alert,medium,JP,3,True,False
brute_force_attempt,high,IN,20,True,False
suspicious_ip_activity,critical,US,16,True,True
failed_login,low,US,17,False,False
malware_alert,medium,US,15,True,True
suspicious_ip_activity,medium,US,15,True,True
failed_login,medium,GB,10,False,True
successful_login,high,DE,18,False,False
failed_login,high,US,10,False,True
successful_login,medium,US,15,False,True
failed_login,critical,FM,22,False,False
failed_login,critical,CR,21,False,False
failed_login,low,US,19,False,False
suspicious_ip_activity,critical,US,16,True,True
successful_login,low,GB,19,False,False
malware_alert,medium,GB,19,True,False
vpn_login,high,DE,21,False,False
failed_login,low,GB,16,False,True
successful_login,medium,SG,4,False,False
suspicious_ip_activity,critical,GB,16,True,True
brute_force_attempt,critical,CA,21,True,False
failed_login,high,GB,19,False,False
successful_login,low,JP,11,False,True
privilege_escalation,low,US,13,True,True
brute_force_attempt,high,IN,21,True,False
successful_login,low,GB,20,False,False
brute_force_attempt,high,US,18,True,False
failed_login,medium,FR,18,False,False
successful_login,medium,GB,18,False,False
failed_login,low,AU,5,False,False
failed_login,high,SG,14,False,True
failed_login,high,SG,17,False,False
account_lockout,low,US,19,False,False
malware_alert,high,SG,19,True,False
successful_login,low,IN,14,False,True
brute_force_attempt,high,US,18,True,False
account_lockout,medium,US,18,False,False
account_lockout,low,US,15,False,True
failed_login,low,US,20,False,False
brute_force_attempt,low,IN,1,True,False
successful_login,low,US,15,False,True
failed_login,low,US,5,False,False
brute_force_attempt,high,IN,20,True,False
brute_force_attempt,critical,GB,17,True,False
vpn_login,low,US,0,False,False
failed_login,low,GB,15,False,True
successful_login,critical,GB,20,False,False
account_lockout,medium,DE,15,False,True
account_lockout,low,GB,10,False,True
successful_login,low,BR,14,False,True
privilege_escalation,high,GB,7,True,False
suspicious_ip_activity,medium,GB,20,True,False
suspicious_ip_activity,high,US,11,True,True
privilege_escalation,high,US,19,True,False
brute_force_attempt,high,GB,20,True,False
successful_login,low,US,21,False,False
privilege_escalation,medium,FR,15,True,True
account_lockout,low,CA,7,False,False
privilege_escalation,critical,DE,18,True,False
malware_alert,low,IN,9,True,True
successful_login,medium,FR,7,False,False
successful_login,medium,US,18,False,False
brute_force_attempt,critical,SG,16,True,True
successful_login,medium,JP,3,False,False
vpn_login,high,DE,16,False,True
suspicious_ip_activity,high,US,19,True,False
suspicious_ip_activity,medium,SG,16,True,True
failed_login,medium,DE,19,False,False
vpn_login,low,GB,19,False,False
vpn_login,medium,GB,19,False,False
successful_login,critical,US,19,False,False
successful_login,medium,AU,17,False,False
failed_login,medium,US,20,False,False
failed_login,high,DE,21,False,False
malware_alert,high,GB,15,True,True
brute_force_attempt,critical,GB,0,True,False
account_lockout,medium,CA,18,False,False
failed_login,critical,TD,21,False,False
account_lockout,medium,US,21,False,False
successful_login,low,US,15,False,True
vpn_login,high,CA,9,False,True
failed_login,high,US,11,False,True
failed_login,low,US,14,False,True
vpn_login,high,CA,20,False,False
failed_login,low,JP,20,False,False
successful_login,medium,JP,16,False,True
failed_login,medium,DE,20,False,False
failed_login,high,DE,11,False,True
failed_login,high,IN,19,False,False
privilege_escalation,medium,US,4,True,False
failed_login,high,US,19,False,False
successful_login,low,US,15,False,True
successful_login,low,JP,20,False,False
suspicious_ip_activity,high,DE,6,True,False
successful_login,medium,AU,16,False,True
successful_login,low,GB,13,False,True
account_lockout,medium,FR,21,False,False
failed_login,low,CA,23,False,False
malware_alert,low,CA,5,True,False
successful_login,critical,BR,18,False,False
account_lockout,medium,DE,19,False,False
vpn_login,low,GB,10,False,True
vpn_login,low,GB,1,False,False
account_lockout,low,US,21,False,False
successful_login,low,CA,17,False,False
successful_login,low,US,20,False,False
successful_login,low,SG,18,False,False
successful_login,medium,CA,21,False,False
malware_alert,high,DE,15,True,True
account_lockout,low,US,21,False,False
vpn_login,medium,US,12,False,True
failed_login,medium,US,11,False,True
privilege_escalation,medium,US,21,True,False
malware_alert,high,US,18,True,False
suspicious_ip_activity,medium,US,2,True,False
suspicious_ip_activity,critical,DE,2,True,False
malware_alert,low,GB,12,True,True
account_lockout,medium,US,11,False,True
failed_login,medium,GB,19,False,False
successful_login,high,US,15,False,True
malware_alert,high,GB,9,True,True
failed_login,critical,JP,14,False,True
suspicious_ip_activity,high,FR,11,True,True
malware_alert,low,JP,16,True,True
vpn_login,low,AU,19,False,False
malware_alert,high,AU,15,True,True
malware_alert,critical,IN,16,True,True
successful_login,low,FR,17,False,False
failed_login,high,JP,0,False,False
successful_login,critical,US,14,False,True
successful_login,high,US,3,False,False
successful_login,medium,DE,9,False,True
successful_login,low,US,3,False,False
suspicious_ip_activity,medium,DE,18,True,False
successful_login,low,DE,19,False,False
vpn_login,critical,US,13,False,True
successful_login,low,US,16,False,True
privilege_escalation,high,US,20,True,False
account_lockout,medium,GB,16,False,True
successful_login,medium,GB,14,False,True
successful_login,high,CA,17,False,False
vpn_login,low,US,20,False,False
successful_login,medium,US,23,False,False
account_lockout,medium,IN,20,False,False
account_lockout,high,US,15,False,True
failed_login,low,US,19,False,False
privilege_escalation,critical,AU,17,True,False
successful_login,high,US,20,False,False
malware_alert,critical,US,4,True,False
failed_login,low,US,18,False,False
suspicious_ip_activity,critical,IN,15,True,True
account_lockout,high,US,3,False,False
malware_alert,critical,DE,17,True,False
malware_alert,low,GB,14,True,True
vpn_login,low,US,14,False,True
malware_alert,low,US,15,True,True
brute_force_attempt,critical,SY,4,True,False
vpn_login,low,BR,16,False,True
privilege_escalation,high,DE,20,True,False
failed_login,critical,GB,14,False,True
vpn_login,high,US,18,False,False
successful_login,low,JP,15,False,True
account_lockout,medium,DE,20,False,False
malware_alert,medium,IN,18,True,False
vpn_login,medium,US,21,False,False
vpn_login,high,US,7,False,False
malware_alert,high,US,20,True,False
vpn_login,high,DE,23,False,False
privilege_escalation,high,US,21,True,False
successful_login,medium,FR,18,False,False
failed_login,critical,AU,19,False,False
privilege_escalation,critical,US,14,True,True
successful_login,low,JP,17,False,False
failed_login,high,US,19,False,False
brute_force_attempt,critical,DE,15,True,True
successful_login,critical,US,5,False,False
failed_login,low,FR,11,False,True
account_lockout,high,US,16,False,True
brute_force_attempt,critical,AU,21,True,False
suspicious_ip_activity,high,US,7,True,False
failed_login,medium,CA,11,False,True
suspicious_ip_activity,low,JP,17,True,False
account_lockout,medium,FR,16,False,True
successful_login,low,US,15,False,True
successful_login,high,CA,12,False,True
successful_login,medium,US,21,False,False
vpn_login,medium,US,22,False,False
malware_alert,critical,DE,10,True,True
successful_login,low,GB,18,False,False
vpn_login,low,US,8,False,False
failed_login,low,US,17,False,False
successful_login,low,US,21,False,False
vpn_login,low,US,17,False,False
successful_login,low,JP,14,False,True
malware_alert,high,GB,22,True,False
vpn_login,low,DE,18,False,False
vpn_login,critical,GB,14,False,True
failed_login,critical,GB,16,False,True
suspicious_ip_activity,critical,AU,20,True,False
successful_login,high,US,20,False,False
malware_alert,medium,US,15,True,True
suspicious_ip_activity,high,DE,15,True,True
successful_login,high,GB,17,False,False
successful_login,low,US,9,False,True
account_lockout,medium,JP,12,False,True
successful_login,critical,SG,14,False,True
suspicious_ip_activity,critical,SG,20,True,False
brute_force_attempt,medium,GB,22,True,False
account_lockout,high,FR,20,False,False
vpn_login,low,CA,14,False,True
malware_alert,medium,GB,21,True,False
successful_login,medium,FR,20,False,False
brute_force_attempt,low,US,17,True,False
failed_login,high,GE,16,False,True
brute_force_attempt,high,US,21,True,False
failed_login,medium,GB,18,False,False
malware_alert,critical,US,21,True,False
failed_login,critical,BS,4,False,False
failed_login,low,US,10,False,True
brute_force_attempt,high,US,12,True,True
successful_login,low,DE,4,False,False
brute_force_attempt,critical,JP,3,True,False
failed_login,low,US,16,False,True
malware_alert,critical,JP,5,True,False
account_lockout,medium,US,18,False,False
account_lockout,medium,GB,14,False,True
account_lockout,medium,GB,14,False,True
failed_login,critical,GB,16,False,True
successful_login,low,FR,1,False,False
vpn_login,high,SG,15,False,True
malware_alert,medium,US,5,True,False
successful_login,critical,AU,21,False,False
suspicious_ip_activity,critical,DE,16,True,True
successful_login,high,US,17,False,False
vpn_login,medium,FR,20,False,False
successful_login,critical,CA,20,False,False
failed_login,low,FR,16,False,True
vpn_login,medium,US,18,False,False
failed_login,low,AU,15,False,True
brute_force_attempt,high,US,5,True,False
successful_login,low,US,19,False,False
failed_login,low,GB,20,False,False
suspicious_ip_activity,high,US,15,True,True
failed_login,low,JP,14,False,True
failed_login,medium,US,21,False,False
suspicious_ip_activity,high,CA,17,True,False
vpn_login,low,US,12,False,True
successful_login,medium,FR,7,False,False
vpn_login,high,DE,21,False,False
failed_login,medium,US,2,False,False
suspicious_ip_activity,medium,US,2,True,False
vpn_login,medium,JP,18,False,False
suspicious_ip_activity,low,IN,16,True,True
failed_login,medium,JP,8,False,False
failed_login,medium,DE,19,False,False
suspicious_ip_activity,low,US,19,True,False
vpn_login,critical,DE,3,False,False
privilege_escalation,critical,DE,16,True,True
suspicious_ip_activity,low,DE,14,True,True
successful_login,low,US,18,False,False
account_lockout,high,GB,20,False,False
account_lockout,critical,JP,19,False,False
brute_force_attempt,high,CA,19,True,False
successful_login,low,JP,21,False,False
suspicious_ip_activity,critical,US,21,True,False
malware_alert,low,US,21,True,False
vpn_login,high,US,19,False,False
vpn_login,medium,AU,15,False,True
failed_login,medium,DE,17,False,False
failed_login,low,DE,12,False,True
brute_force_attempt,high,US,19,True,False
brute_force_attempt,critical,US,15,True,True
privilege_escalation,critical,US,16,True,True
successful_login,critical,DE,1,False,False
account_lockout,medium,US,15,False,True
malware_alert,critical,GB,6,True,False
successful_login,high,FR,20,False,False
vpn_login,medium,US,17,False,False
failed_login,critical,PE,8,False,False
successful_login,high,JP,20,False,False
privilege_escalation,high,US,21,True,False
malware_alert,high,US,21,True,False
account_lockout,low,DE,15,False,True
brute_force_attempt,medium,GB,16,True,True
successful_login,low,IN,16,False,True
failed_login,high,EG,14,False,True
suspicious_ip_activity,high,US,16,True,True
failed_login,high,ZM,8,False,False
brute_force_attempt,high,AU,18,True,False
successful_login,medium,US,15,False,True
account_lockout,medium,FR,16,False,True
vpn_login,medium,US,16,False,True
vpn_login,medium,AU,6,False,False
vpn_login,low,GB,19,False,False
vpn_login,high,GB,16,False,True
failed_login,low,CA,16,False,True
successful_login,low,GB,15,False,True
account_lockout,medium,DE,18,False,False
vpn_login,low,IN,19,False,False
vpn_login,medium,AU,16,False,True
failed_login,medium,US,21,False,False
successful_login,medium,US,12,False,True
account_lockout,medium,GB,5,False,False
failed_login,high,LA,8,False,False
failed_login,medium,BR,16,False,True
successful_login,low,JP,14,False,True
brute_force_attempt,high,US,11,True,True
vpn_login,medium,FR,3,False,False
vpn_login,medium,BR,20,False,False
brute_force_attempt,high,CA,16,True,True
successful_login,high,US,3,False,False
vpn_login,low,US,11,False,True
privilege_escalation,medium,US,14,True,True
successful_login,high,GB,17,False,False
successful_login,high,JP,23,False,False
failed_login,high,LK,12,False,True
account_lockout,low,IN,14,False,True
successful_login,critical,JP,16,False,True
suspicious_ip_activity,critical,US,2,True,False
successful_login,critical,US,19,False,False
account_lockout,medium,GB,16,False,True
failed_login,medium,CA,19,False,False
brute_force_attempt,medium,GB,1,True,False
suspicious_ip_activity,high,US,20,True,False
vpn_login,low,GB,18,False,False
failed_login,high,GB,16,False,True
malware_alert,high,CA,21,True,False
malware_alert,high,AU,15,True,True
successful_login,high,IN,18,False,False
suspicious_ip_activity,high,BR,3,True,False
account_lockout,low,US,21,False,False
failed_login,low,AU,17,False,False
failed_login,low,CA,7,False,False
vpn_login,critical,US,20,False,False
suspicious_ip_activity,high,DE,7,True,False
account_lockout,medium,US,16,False,True
failed_login,medium,US,5,False,False
successful_login,high,AU,11,False,True
successful_login,high,GB,3,False,False
malware_alert,high,JP,15,True,True
suspicious_ip_activity,low,GB,7,True,False
failed_login,medium,GB,2,False,False
